ID_Pedido,ID_Cliente,Nombre_Cliente,Email_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Precio_Unitario,Fecha_Pedido,Ciudad_Envio,Pais_Envio
1973,21844,Dagoberto Rodríguez,caballeromarina@example.net,PROD-005,Silla de Oficina,Mobiliario,9,670.94,09-20-25,medellín,Colombia
2554, 20096 ,Carmen María Galvis Hurtado,maria31@example.net,PROD-003,Teclado Mecánico,Accesorios,6,370.94,2024-12-22,Medellín,Colombia
2343,98331,Camilo Enrique Guevara,ramosfernando@example.org,PROD-003,Teclado Mecánico,Accesorios,4,1294.4,2023-12-29,Cartagena,Colombia
2663,66990,  José Uribe Bejarano ,jhoanavargas@example.com,PROD-004,Monitor 4K,Tecnología,9,408.79,2025-06-26,Medellín,Colombia
2644,30828,Segundo Alexis Vega Giraldo,jairo46@example.net,PROD-003,Teclado Mecánico,Accesorios,8,663.31,2023-10-03,Cartagena,Colombia
2310,60958,Raquel Oviedo,martinezpatricia@example.org,PROD-001,Laptop Pro,Tecnología,10,369.5,2024-07-22,Bogotá,Colombia
2685,28075,Alba Maribel Mosquera,aguilarlorena@example.org,PROD-004,Monitor 4K,Tecnología,7,99.26,17/03/2025,Cali,Colombia
1402,31110,Patricia Vargas Pedraza,ladybarrera@example.org,PROD-003,Teclado Mecánico,Accesorios,10,1102.54,2023-12-02,Barranquilla,Colombia
3492,94949,Pedro Juan Muñoz,kguzman@example.com,PROD-006,Libreta Inteligente,Oficina,3,877.47,2023-09-30,Medellín,Colombia
3162,82723,Juan Miguel Villegas,uramirez@example.org,PROD-004,Monitor 4K,Tecnología,10,616.21,2024-01-26,Barranquilla,Colombia
2942,34722,Diana Rueda,humberto19@example.org,PROD-006,Libreta Inteligente,Oficina,6,58.36,2024-10-01,Cartagena,Colombia
2354,68436,Lucila Pérez Quiroga,bolanossebastian@example.net,PROD-005,Silla de Oficina,Mobiliario,7,381.34,2024-04-28,Cartagena,Colombia
2677,27379,Manuel Ortiz Salazar,bsanchez@example.com,PROD-004,Monitor 4K,Tecnología,5,800.31,2024-09-26,Bogotá,Colombia
2785,54770,David Ramírez,antonio30@example.com,PROD-006,Libreta Inteligente,Oficina,5,1361.03,2025-08-03,Bogotá,Colombia
2549,70414,César Alexander Cifuentes,dorapena@example.org,PROD-001,Laptop Pro,Tecnología,7,1353.07,2025-03-08,Medellín,Colombia
3041,71874,  Yuliana Cardona Rodríguez ,alfonsoruiz@example.com,PROD-001,Laptop Pro,Tecnología,4,510.59,2024-04-19,Barranquilla,Colombia
2113,55530,  Leonardo Smith Reyes Guzmán ,eugenia30@example.org,PROD-001,Laptop Pro,Tecnología,2,942.4,2023-12-14,Cali,Colombia
2656,,Dary Stella Soto,zambranoester@example.com,PROD-006,Libreta Inteligente,Oficina,3,96.24,2025-07-13,Cali,Colombia
1783,39447,Duván Jesús Rodríguez Delgado,paola96@example.com,PROD-004,Monitor 4K,Tecnología,3,"513,3",2024-09-02,Medellín,Colombia
3471,26716,  Piedad RodrÃ­guez ,galvislaura@example.net,PROD-003,Teclado Mecánico,Accesorios,8,149.58,2023-12-04,Bogotá,Colombia
2990,,  Rafael Carlos Pedraza Gómez ,pradaemiro@example.net,PROD-002,Mouse Inalámbrico,Accesorios,10,295.06,2024-12-01,Bogotá,Colombia
3188,56653,  Edwin Ortega Hernández ,ltorres@example.org,PROD-006,Libreta Inteligente,Oficina,3,672.05,2025-09-27,Bogotá,Colombia
3143,89999,Andrés Miguel Beltrán,hectormontoya@example.com,PROD-006,Libreta Inteligente,Oficina,7,836.34,05/12/2023,Cartagena,Colombia
1757,42819,Nelson Augusto Jiménez Guerrero,frojas@example.org,PROD-003,Teclado Mecánico,Accesorios,10,1388.48,2025-04-15,Cartagena,Colombia
1996,30100,José Vergara Sarmiento,carolinadiaz@example.org,PROD-005,Silla de Oficina,Mobiliario,1,"$ 235,37",2025-05-27,Cartagena,Colombia
1523,12642,Mauricio López,jhon12@example.com,PROD-003,Teclado Mecánico,Accesorios,6,160.08,2024-10-24,Bogotá,Colombia
2611,32800,  Isabel María Gómez Bermúdez ,franklin41@example.com,PROD-005,Silla de Oficina,Mobiliario,10,690.2,2024-09-15,Medellín,Colombia
2275,65224,Norma Stella Moreno Gómez,florezjose@example.net,PROD-002,Mouse Inalámbrico,Accesorios,9,1186.37,2025-03-16,Medellín,Colombia
2610,89527,María López,alixortiz@example.net,PROD-004,Monitor 4K,Tecnología,7,$ 1132.56,2024-07-17,Cali,Colombia
3458,91747,Sergio Hernández,carmenolaya@example.net,PROD-004,Monitor 4K,Tecnología,6,1427.38,2025-02-04,Cali,Colombia
1875,73535,Julio Duván Jiménez,martha77@example.net,PROD-001,  Laptop Pro ,Tecnología,8,749.28,2024-08-26,Bogotá,Colombia
1086,45758,  Magnolia Katherin Cerón ,ruedaesperanza@example.org,PROD-006,Libreta Inteligente,Oficina,2,1015.07,2025-09-02,Barranquilla,Colombia
1487,99361,  Esteban Ríos ,stivenruiz@example.com,PROD-003,Teclado Mecánico,accesorios, 3 ,"1070,81",2024-04-22,Cartagena,Colombia
1275,16536,Pedro Ruiz,leidycastro@example.com,PROD-003,Teclado Mecánico,accesorios,6,787.63,2024-09-11,Barranquilla,Colombia
1029,71166,Jesús Ospina,vanegasandres@example.net,PROD-002,Mouse Inalámbrico,Accesorios,8,694.31,2024-12-19,Cali,Colombia
1255,27294,Luz Cecilia Castro González,nelson89@example.com,PROD-005,  Silla de Oficina ,Mobiliario,3,740.56,2024-02-18,Cartagena,Colombia
2148,36854,Fredy Monroy,janethmanrique@example.com,PROD-005,Silla de Oficina,Mobiliario,4,724.76,2024-06-22,Cartagena,Colombia
1088,25619,Lucía Milena Montenegro,marcos47@example.net,PROD-001,Laptop Pro,Tecnología, 7 ,753.44,2023-11-14,Cali,Colombia
2563,CUST-28306,Carmen Sonia Padilla,davidgutierrez@example.net,PROD-002,Mouse Inalámbrico,Accesorios,3,1327.83,2023-12-01,Medellín,Colombia
3033,62519,James Steven Garcés,olga35@example.net,PROD-004,Monitor 4K,Tecnología,2,$ 826.18,2024-07-19,Cali,Colombia
2019,13550,Fernando Montoya,dalvarez@example.net,PROD-004,  Monitor 4K ,Tecnología,4,367.99,2024-10-30,Medellín,Colombia
1047,51252,Zoraida Ramírez Castillo,ydiaz@example.com,PROD-002,Mouse Inalámbrico,Accesorios,1,505.85,2024-11-22,Cartagena,Colombia
1730,24239,Doris Nora Medina Ramos,ucontreras@example.com,PROD-001,  Laptop Pro ,Tecnología,3,531.55,2024-11-29,Medellín,Colombia
1233,98433,Eduardo Becerra Zuluaga,ortegaomar@example.org,PROD-001,  Laptop Pro ,Tecnología,6,543.18,21/02/2025,Cali,Colombia
3399,78678,  Edith Ligia Herrera ,tcarvajal@example.org,PROD-006,Libreta Inteligente,Oficina,2,1405.18,20/01/2024,Barranquilla,Colombia
1068,35058,Luz Alejandra Alfonso Ayala,melissa22@example.org,PROD-004,Monitor 4K,Tecnología, 1 ,590.77,2024-07-05,Cartagena,Colombia
3497,45837,Carlos Álvarez,talvarez@example.net,PROD-006,Libreta Inteligente,Oficina,10,442.05,2025-05-25,Cali,Colombia
1881,17306,Antonio Mercado Ramírez,luz66@example.com,PROD-002,Mouse Inalámbrico,Accesorios,9,1054.93,2025-04-06,Cartagena,Colombia
1489,68655,Luz Hurtado Gómez,arangomaria@example.com,PROD-001,Laptop Pro,tecnología,3,1447.57,2025-04-14,Medellín,Colombia
1692,40271,Luis Luis Mosquera,aguirreocampo@example.org,PROD-001,Laptop Pro,Tecnología,2,1451.76,2025-04-04,Medellín,Colombia
2078,24205,Liliana Diana Guzmán Gutiérrez,eduardo72@example.net,PROD-003,Teclado Mecánico,accesorios,6,1265.04,2024-04-14,Barranquilla,Colombia
1016,12280,Claudia Mora Medina,garciajaime@example.com,PROD-001,Laptop Pro,Tecnología,8,338.12,2024-10-09,Barranquilla,Colombia
3386,70941,José Samuel Rojas,qarboleda@example.com,PROD-001,Laptop Pro,Tecnología,3,1409.73,2024-09-07,Cali,Colombia
2833,42788,Franco Rodríguez Castellanos,alberto38@example.com,PROD-004,Monitor 4K,Tecnología,5,1287.76,2024-07-21,Medellín,Colombia
1672,73442,Fernando Muñoz,jairodelgado@example.net,PROD-002,Mouse Inalámbrico,Accesorios,6,408.59,2024-07-06,Cali,Colombia
1410,34793,Ramón José Mosquera,humberto79@example.org,PROD-006,Libreta Inteligente,Oficina,6,"1490,18",2024-05-22,Barranquilla,Colombia
2558,69383,David Álvaro Henao,sandovalfrancy@example.net,PROD-001,Laptop Pro,Tecnología,9,303.26,2025-04-15,Barranquilla,Colombia
1847,92462,Alonso Lozano,kellyanaya@example.org,PROD-002,Mouse Inalámbrico,Accesorios,6,1288.78,2025-08-31,Cartagena,Colombia
2955,32469,Claudia Edilma Yepes,liseth18@example.net,PROD-006,Libreta Inteligente,Oficina,5,"72,77",2024-11-24,Cali,Colombia
1825,91589,Manuel César Cruz,wacevedo@example.com,PROD-004,Monitor 4K,Tecnología,8,$ 66.08,2024-12-01,Medellín,Colombia
1816,12685,Jairo Jhon López Correa,daniel94@example.com,PROD-004,Monitor 4K,Tecnología,5,1172.03,2025-07-08,Barranquilla,Colombia
3249,CUST-71425,Alexander Hernández,leonsofia@example.net,PROD-004,Monitor 4K,Tecnología,7,1102.05,2024-08-10,Bogotá,Colombia
2708,20234,  Dora Esther Arias Vega ,ximena17@example.org,PROD-002,Mouse Inalámbrico,Accesorios,5,"830,07",2024-08-16,Medellín,Colombia
1079,65539,Juan Edwin González Barrera,dazafreddy@example.net,PROD-001,Laptop Pro,Tecnología,10,593.28,2024-02-21,Cali,Colombia
1065, 99106 ,  Patricia Jaramillo Contreras ,hernandezliseth@example.com,PROD-004,Monitor 4K,Tecnología,3,614.94,05-01-25,Cali,Colombia
1667,81341,Elvira Rocío Ramírez,sebastian65@example.com,PROD-005,Silla de Oficina,Mobiliario,5,360.4,2023-10-06,Cartagena,Colombia
2138,68952,Marina Alba Suárez Palacio,hermes55@example.net,PROD-005,  Silla de Oficina ,Mobiliario,9,"$ 1046,49",2024-07-07,Barranquilla,Colombia
1673,13805,Martha Marín,juan42@example.net,PROD-001,Laptop Pro,Tecnología, 2 ,"1403,15",2025-06-21,Cartagena,Colombia
3410,42086,Julia Paola Flórez,luis66@example.org,PROD-002,Mouse Inalámbrico,Accesorios,9,1212.27,2024-03-15,Barranquilla,Colombia
1892,69368,Andrés Alexander Fajardo Gil,msuarez@example.com,PROD-003,Teclado Mecánico,accesorios,2,"1347,44",2024-06-13,Cartagena,Colombia
1597,68486,Pedro Javier Arévalo,rtorres@example.org,PROD-003,Teclado Mecánico,Accesorios,9,1219.52,02/05/2024,Cali,Colombia
2377,27143,Andrés Danny López Díaz,cardonaeliecer@example.org,PROD-003,Teclado Mecánico,Accesorios,8,931.96,2023-12-28,Medellín,Colombia
2804,73628,Brian Márquez Trujillo,gomeznestor@example.com,PROD-003,Teclado Mecánico,Accesorios,5,64.01,2025-06-02,Cartagena,Colombia
3026,41813,  Kevin Fernando Molina ,beltranalexander@example.net,PROD-004,Monitor 4K,Tecnología,10,76.7,2024-03-22,Barranquilla,Colombia
2884,19610,Juana Sánchez Ruiz,leonelkin@example.org,PROD-003,Teclado Mecánico,Accesorios,10,1454.59,2024-07-21,Cartagena,Colombia
2627,52639,Stiven Sepúlveda Castillo,pachecojairo@example.org,PROD-003,Teclado Mecánico,Accesorios,1,"1121,01",2024-02-18,Cartagena,Colombia
1742,29448,Luz Rosa Valderrama,manuelcarrillo@example.org,PROD-003,Teclado Mecánico,Accesorios,4,601.1,2025-05-02,Barranquilla,Colombia
2907,91259,Ángel Bravo Loaiza,guzmancarolina@example.org,PROD-001,  Laptop Pro ,Tecnología,8,360.47,2025-01-19,Barranquilla,Colombia
2429,87113,Humberto Elías Carrillo,tulio19@example.com,PROD-006,  Libreta Inteligente ,Oficina,5,1271.43,2024-07-26,Bogotá,Colombia
2338,19278,Fabián Pineda González,molinaenrique@example.org,PROD-005,Silla de Oficina,Mobiliario,9,922.5,2024-04-22,Cartagena,Colombia
1561,51042,Fernando Marco Rodríguez,aserrano@example.net,PROD-004,Monitor 4K,Tecnología,8,376.24,2025-09-27,Cali,Colombia
1372,56408,Faber López Peña,vguzman@example.com,PROD-005,Silla de Oficina,Mobiliario,3,1390.83,2025-01-20,Barranquilla,Colombia
1729,79065,Ángela Eliana Caballero Sánchez,elena02@example.net,PROD-006,Libreta Inteligente,Oficina,8,340.76,2025-05-05,Cali,Colombia
2378,90664,Alejandro Ardila Pérez,kevinfonseca@example.org,PROD-005,Silla de Oficina,Mobiliario,8,"1461,24",2024-10-06,Cali,Colombia
3257,47467,Juan César Medina,qguzman@example.com,PROD-005,Silla de Oficina,Mobiliario,8,712.12,2025-03-23,Barranquilla,Colombia
1809,CUST-60002,Carlos Caro GarzÃ³n,mendozaedilson@example.net,PROD-004,Monitor 4K,Tecnología,8,701.58,2025-03-25,Barranquilla,Colombia
1572,10891,Doris Omaira Bautista Hernández,ugomez@example.org,PROD-001,Laptop Pro,Tecnología,10,981.56,2023-11-15,Barranquilla,Colombia
2671,97237,Vanessa Córdoba,gonzalesvanessa@example.com,PROD-004,Monitor 4K,Tecnología,2,1003.17,25/02/2024,Cartagena,Colombia
3046,CUST-86449,Marco Adrián Peña,meneseswilliam@example.org,PROD-003,Teclado Mecánico,Accesorios,6,"1497,05",2024-12-11,Cali,Colombia
1350,73951,María Daniela Betancur López,xrestrepo@example.org,PROD-002,Mouse Inalámbrico,Accesorios,9,"439,92",2024-09-26,Cali,Colombia
3003,28585,César García,jesus85@example.org,PROD-002,Mouse Inalámbrico,Accesorios,5,108.66,2025-08-16,Cartagena,Colombia
2667,58088,Jenny Ángela Cifuentes,gilalberto@example.com,PROD-001,Laptop Pro,Tecnología,4,31.23,2025-09-10,Medellín,Colombia
1985,,Iván Gómez,iherrera@example.com,PROD-004,Monitor 4K,Tecnología,4,1348.94,2024-11-09,Medellín,Colombia
1420,60471,Samuel Portilla,aida96@example.org,PROD-002,Mouse Inalámbrico,Accesorios,6,1375.64,2025-06-18,barranquilla,Colombia
1592,CUST-99004,Rodrigo Emilio Camacho Barrera,rsolano@example.net,PROD-001,Laptop Pro,Tecnología,1,$ 1073.56,2024-10-30,Barranquilla,Colombia
1063,58650,Ana Gil,rodriguezarmando@example.org,PROD-006,Libreta Inteligente,Oficina,4,555.86,2025-03-23,Medellín,Colombia
3167,CUST-96782,  Víctor Morales ,martinezisabel@example.net,PROD-003,Teclado Mecánico,Accesorios,5,592.84,2024-09-28,Cali,Colombia
3310, 71305 ,Liliana Mónica Rueda Suárez,luzochoa@example.org,PROD-004,Monitor 4K,Tecnología,3,422.65,2025-01-14,Cali,Colombia
1460,CUST-82393,  Piedad Esperanza Zapata Figueroa ,suarezsteven@example.com,PROD-002,Mouse Inalámbrico,Accesorios,7,1241.21,2024-07-27,Barranquilla,Colombia
2455,93475,Elizabeth Cardozo GonzÃ¡lez,german00@example.com,PROD-003,Teclado Mecánico,Accesorios,1,1007.25,2024-07-07,Medellín,Colombia
1661,45927,Sergio Ernesto Mora Castro,nancy21@example.com,PROD-003,Teclado Mecánico,Accesorios, 9 ,1429.13,2024-07-09,Cali,Colombia
3395,66798,César Duarte,garciamaria@example.net,PROD-001,Laptop Pro,Tecnología,3,400.97,2024-07-11,Barranquilla,Colombia
2632,36828,Beatriz García Martínez,gomeznidia@example.net,PROD-001,Laptop Pro,Tecnología,3,1134.04,2024-02-23,Bogotá,Colombia
1455,75393,Johana Mayra Vargas Trujillo,hoyosdina@example.com,PROD-003,Teclado Mecánico,Accesorios, 4 ,442.55,2025-01-22,Cali,Colombia
3093,73798,Sofía Leidy Suárez Tovar,martinezsmith@example.net,PROD-004,Monitor 4K,Tecnología,7,75.39,2024-07-28,Medellín,Colombia
1948,CUST-50945,Leandro José Pinzón Cifuentes,davidrodriguez@example.org,PROD-003,Teclado Mecánico,Accesorios,4,507.6,2024-07-01,Medellín,Colombia
1291,26116,Alba Sandra Díaz,yurany04@example.net,PROD-003,Teclado Mecánico,Accesorios,10,$ 1344.69,2025-08-19,Medellín,Colombia
3463, 88051 ,Dairo Quintero Montenegro,lpena@example.org,PROD-006,Libreta Inteligente,Oficina,5,1386.38,2024-05-16,Medellín,Colombia
1695,43715,Carolina María Gómez,ypinzon@example.com,PROD-006,Libreta Inteligente,Oficina,7,1213.89,2025-02-26,Cartagena,Colombia
1172,84289,Marina Andrea Sánchez Hernández,carmen45@example.net,PROD-006,Libreta Inteligente,Oficina,3,1232.73,2025-07-19,Cali,Colombia
2061,80843,Martha Magaly Caicedo Parra,montoyayaneth@example.com,PROD-006,Libreta Inteligente,Oficina,9,51.49,10-16-23,Bogotá,Colombia
2969,36447,Ángela Ligia Sanabria,bvallejo@example.net,PROD-004,Monitor 4K,Tecnología,3,589.08,2024-02-08,Barranquilla,Colombia
2326,73143,Adolfo Valencia,felipe05@example.org,PROD-002,Mouse Inalámbrico,Accesorios,6,"1089,34",2025-01-19,Barranquilla,Colombia
3287,78803,Andrés Manrique Díaz,josefinacastano@example.org,PROD-004,Monitor 4K,Tecnología,7,1436.15,2025-08-30,Medellín,Colombia
3401,85333,Cristina Carmen Angulo Sarmiento,rlara@example.org,PROD-005,Silla de Oficina,Mobiliario, 1 ,613.53,2023-10-04,Barranquilla,Colombia
2002,30055,Rosa Aguirre Rojas,carmenrojas@example.net,PROD-003,Teclado Mecánico,Accesorios,2,972.73,2025-02-27,Medellín,Colombia
3420,73739,  Eugenia Mónica Soto ,reyescristina@example.org,PROD-001,Laptop Pro,Tecnología, 3 ,1430.38,2023-10-22,Cartagena,Colombia
2456,83834,Carolina Claudia Mosquera,armandolondono@example.com,PROD-002,Mouse Inalámbrico,Accesorios,4,1213.94,2023-12-05,Cartagena,Colombia
2586,57553,Andrés Jaime Villegas,escobareder@example.com,PROD-005,Silla de Oficina,Mobiliario,7,1274.38,30/04/2024,Barranquilla,Colombia
3411,73809,Alexander Andrés Gómez Álvarez,luz49@example.net,PROD-003,Teclado Mecánico,Accesorios,2,1185.24,2025-07-04,Medellín,Colombia
2565,72373,David Villa,fredy19@example.org,PROD-004,  Monitor 4K ,Tecnología,3,465.37,2024-05-20,Medellín,Colombia
2132,22303,Marina María Giraldo Giraldo,maria30@example.org,PROD-003,Teclado Mecánico,Accesorios,1,988.07,2025-03-05,Cali,Colombia
2059, 91555 ,Gloria Yolanda Erazo,katerinevasquez@example.org,PROD-006,Libreta Inteligente,Oficina,1,274.89,2024-03-29,Cali,Colombia
1425,50422,Sonia Salamanca Romero,milenaandrade@example.com,PROD-002,Mouse Inalámbrico,Accesorios, 3 ,725.53,2025-09-15,Cali,Colombia
1623,80921,Javier Cárdenas López,andrea42@example.org,PROD-003,Teclado Mecánico,Accesorios,10,801.39,2023-11-02,Medellín,Colombia
1831,CUST-23934,Óscar Cárdenas Gómez,caceresbertha@example.com,PROD-002,Mouse Inalámbrico,Accesorios,2,97.41,2024-07-21,BARRANQUILLA,Colombia
3230,77833,Lina Rivera,mireyaorozco@example.net,PROD-006,Libreta Inteligente,Oficina,7,199.35,2025-07-03,Cartagena,Colombia
2095,32181,Andrés Martínez,alba37@example.com,PROD-003,Teclado Mecánico,accesorios,4,1064.58,02/05/2025,Bogotá,Colombia
3108,81915,RocÃ­o Caro,ochoajudith@example.net,PROD-004,Monitor 4K,Tecnología,3,1372.35,2024-10-15,CARTAGENA,Colombia
1564,96354,  Estefanía Adriana García ,estradagloria@example.net,PROD-006,Libreta Inteligente,Oficina,3,1155.58,2023-10-15,Cartagena,Colombia
2257,70673,Gabriel Juan Páez,ymolina@example.org,PROD-004,Monitor 4K,Tecnología,6,"917,79",2025-09-11,Bogotá,Colombia
2334,57461,Anderson Morales Camacho,alberto53@example.org,PROD-005,Silla de Oficina,Mobiliario,3,1154.57,2025-03-13,Barranquilla,Colombia
2746,42770,Angie Miriam Montoya,ingridmurillo@example.net,PROD-003,Teclado Mecánico,Accesorios,8,1216.54,2024-11-06,Medellín,Colombia
1341,12932,Andrea Caro,yojeda@example.org,PROD-006,Libreta Inteligente,Oficina,10,82.47,03-22-25,Cartagena,Colombia
3286,54221,  María Pérez Bonilla ,josemora@example.org,PROD-005,Silla de Oficina,Mobiliario,4,1338.69,2025-02-19,Medellín,Colombia
2693,,José Rodrigo Sierra,cgutierrez@example.com,PROD-001,Laptop Pro,Tecnología,5,488.41,2025-04-13,Medellín,Colombia
1704,40366,Susana Riascos Arias,angeltatiana@example.net,PROD-003,Teclado Mecánico,Accesorios,4,788.39,2024-07-09,Medellín,Colombia
3193,86451,Lucy Pabón Duque,qzapata@example.net,PROD-004,Monitor 4K,Tecnología,7,216.48,2025-05-23,Cali,Colombia
1337, 79968 ,Marina Ibarra,chavezluis@example.net,PROD-001,Laptop Pro,Tecnología, 9 ,1114.89,2025-03-25,Bogotá,Colombia
1187,16577,Carlos Antonio Roa,uribenicolas@example.com,PROD-003,Teclado Mecánico,Accesorios,5,225.42,2025-07-11,Medellín,Colombia
2580,25443,José Adrián Valencia Bermúdez,hurtadomatilde@example.com,PROD-004,Monitor 4K,Tecnología,10,729.68,2024-07-13,Medellín,Colombia
2474,16274,Patricia Gisela Mercado González,rosalba74@example.net,PROD-004,Monitor 4K,Tecnología,2,$ 1284.31,2024-02-02,Medellín,Colombia
3071,73120,Antonio Andrés Molina Pacheco,angela43@example.net,PROD-006,Libreta Inteligente,Oficina,4,216.19,2024-02-27,Cali,Colombia
1463,CUST-75383,Dora Alejandra Reyes,manuel64@example.com,PROD-001,Laptop Pro,Tecnología,4,"1105,72",2025-02-13,Barranquilla,Colombia
2213,24038,Carlos Uribe Alzate,maria46@example.net,PROD-004,Monitor 4K,Tecnología,1,57.3,2024-03-27,Cali,Colombia
3465,45804,  Juliana Vanegas ,phernandez@example.org,PROD-001,Laptop Pro,Tecnología,1,34.63,2024-01-19,Bogotá,Colombia
1887,57654,Flor Henao,cristian49@example.org,PROD-005,Silla de Oficina,Mobiliario,6,1450.99,2025-04-21,Barranquilla,Colombia
1503,51307,Leidy Diana Alfonso Ramírez,jramirez@example.com,PROD-006,Libreta Inteligente,Oficina,3,651.13,2025-08-12,Barranquilla,Colombia
1547,91271,Martha Sánchez Páez,jose21@example.net,PROD-002,Mouse Inalámbrico,Accesorios,8,1447.39,2024-01-20,bogotá,Colombia
3019,79339,Doris Díaz,albertogonzalez@example.net,PROD-003,Teclado Mecánico,Accesorios,4,908.0,13/06/2024,Cali,Colombia
3319,CUST-85110,Jhon Omar GonzÃ¡lez,mariaramirez@example.org,PROD-002,  Mouse Inalámbrico ,accesorios,5,206.82,2025-07-09,Barranquilla,Colombia
3450,20407,Luz Camila Gómez,fuentessara@example.net,PROD-002,Mouse Inalámbrico,Accesorios,8,1472.67,2024-11-27,Bogotá,Colombia
2971,87701,María Paula Torres Sánchez,johannaarteaga@example.org,PROD-003,Teclado Mecánico,Accesorios,5,1398.21,2025-05-26,Bogotá,Colombia
2940,67685,Luis Daniel Vargas,jessica31@example.com,PROD-005,Silla de Oficina,Mobiliario,6,439.77,2025-02-01,Bogotá,Colombia
1851,77710,Adriana Ariza Medina,nariza@example.org,PROD-004,Monitor 4K,Tecnología,2,180.64,2025-01-24,Medellín,Colombia
3152,52979,Maritza Ramírez Sánchez,antonio05@example.org,PROD-001,Laptop Pro,Tecnología,2,309.47,2024-02-15,Barranquilla,Colombia
2066,12788,Deisy Rodríguez Díaz,henaomiryam@example.org,PROD-004,Monitor 4K,Tecnología,7,173.85,2024-07-13,Cartagena,Colombia
1930,,John Calderón Jaramillo,juliandiaz@example.net,PROD-004,Monitor 4K,Tecnología,2,298.82,2025-02-27,Cartagena,Colombia
1251,37286,Paola Velásquez Hurtado,igomez@example.org,PROD-005,Silla de Oficina,Mobiliario,8,$ 1353.75,2024-03-23,Barranquilla,Colombia
1842,42822,Patricia Juliana González,cardenasluis@example.org,PROD-005,Silla de Oficina,Mobiliario, 9 ,1067.07,2024-12-28,Cartagena,Colombia
2430,19759,Santos Juan Daza,johanna70@example.net,PROD-006,Libreta Inteligente,Oficina,1,1419.51,2025-04-26,Bogotá,Colombia
2688,98394,Alexis Jaimes Hernández,paradaclara@example.org,PROD-006,Libreta Inteligente,Oficina,6,1124.61,2024-06-23,Cartagena,Colombia
1749,33017,  Aníbal Henry Cardona Angarita ,margaritagomez@example.net,PROD-006,Libreta Inteligente,Oficina,7,154.53,2023-11-11,Medellín,Colombia
2857,38704,Alfonso John Vanegas Ortiz,ugarcia@example.com,PROD-001,Laptop Pro,Tecnología,8,131.49,2024-03-09,Medellín,Colombia
2215,34472,Paulo Manuel Benítez,yesidgiraldo@example.org,PROD-004,Monitor 4K,Tecnología,9,1461.78,2024-06-05,Barranquilla,Colombia
2273,79590,Fernanda Janeth Carvajal Castellanos,antonionavarro@example.com,PROD-004,Monitor 4K,Tecnología,5,466.68,2025-05-15,Cali,Colombia
2548,98284,Javier Rodríguez,ceronluz@example.org,PROD-002,Mouse Inalámbrico,Accesorios,1,433.13,2024-10-08,Cartagena,Colombia
2777,50946,Paola MÃ³nica Vega Luna,ceciliamoreno@example.org,PROD-001,Laptop Pro,Tecnología,2,720.75,2024-02-10,Barranquilla,Colombia
2831,18531,  Mariela Martínez Rosero ,velasquezmariela@example.org,PROD-006,Libreta Inteligente,Oficina,8,"432,32",2025-03-15,Cali,Colombia
2592,56218,Patricia Natalia Álvarez,jose89@example.com,PROD-001,Laptop Pro,tecnología,8,874.71,2024-11-20,Medellín,Colombia
2067,86022,Dario Jesús Herrera Sánchez,elizabethsuarez@example.net,PROD-002,Mouse Inalámbrico,Accesorios,1,"420,67",2024-08-06,Bogotá,Colombia
2572,37475,Daniela Teresa Ojeda Guevara,yesica51@example.net,PROD-002,Mouse Inalámbrico,Accesorios,2,1358.98,2025-09-29,Barranquilla,Colombia
2978,70028,Fernando Ramírez Solano,diazfabio@example.org,PROD-006,Libreta Inteligente,Oficina,6,58.74,2025-01-09,Barranquilla,Colombia
1027,28156,Martha Vergara,juan04@example.org,PROD-002,Mouse Inalámbrico,Accesorios,6,216.18,2024-03-06,Cartagena,Colombia
2550,57652,Campo Giraldo,guillermosanchez@example.com,PROD-002,Mouse Inalámbrico,Accesorios,5,"826,81",2024-08-23,Bogotá,Colombia
2276,20254,Melissa Vallejo,adolfo58@example.com,PROD-006,Libreta Inteligente,Oficina,7,398.74,2024-10-12,Cali,Colombia
2526,86452,Óscar Mario González Gómez,sofia58@example.net,PROD-004,Monitor 4K,Tecnología,3,639.55,2025-03-24,Cartagena,Colombia
1197,34914,Luis Gómez Giraldo,naguirre@example.net,PROD-003,Teclado Mecánico,Accesorios,9,716.02,2024-11-26,Bogotá,Colombia
1032,20473,Estefanía Paula González Cifuentes,ibetancur@example.net,PROD-003,Teclado Mecánico,accesorios,6,370.71,2023-12-29,Cartagena,Colombia
1049,67856,Sara Calderón,jesusblanco@example.net,PROD-004,Monitor 4K,Tecnología,2,239.58,2025-03-14,Bogotá,Colombia
1225,50498,Víctor Londoño,lruiz@example.org,PROD-006,Libreta Inteligente,Oficina,8,341.09,2025-08-22,Barranquilla,Colombia
3149,52688,Gilma Parra Vargas,fredycastillo@example.net,PROD-002,Mouse Inalámbrico,Accesorios,1,$ 381.14,2024-08-28,Barranquilla,Colombia
2694,37540,Gladys Carolina Vera,ybarrios@example.net,PROD-004,Monitor 4K,tecnología,8,559.41,2023-10-10,Cali,Colombia
2383,54014,Ignacio Alexander Miranda Herrera,edwardmosquera@example.com,PROD-002,Mouse Inalámbrico,Accesorios, 8 ,1005.75,20/03/2024,Bogotá,Colombia
